accident_id,latitude,longitude,state,zone_name,hour,,light_condition,speed_limit,vehicles_involved,injuries_count,fatalities_count,accident_severity,random_noise_column,weather_dust,weather_fog,weather_hail,weather_overcast,weather_rain,traffic_density_low,traffic_density_medium,road_type_rural road,road_type_state highway,road_type_urban road,cluster,dbscan_cluster,level,Date,Time
a012376,20.083392,75.185128,maharashtra,pune-bhopal corridor,9,,daylight,30,6,5,0,high,-0.900015418,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2,0,Medium,26-06-2018,Morning
a012377,12.961862,77.527272,karnataka,bengaluru,11,,daylight,100,3,2,0,medium,-0.063361241,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,Low,09-06-2018,Afternoon
a012378,17.375512,78.469541,telangana,hyderabad,11,,daylight,80,3,0,0,medium,-0.164734456,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,Low,23-08-2024,Morning
a012379,21.107505,79.100344,maharashtra,nagpur,17,,daylight,50,4,4,0,high,0.00474405,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,High,10-07-2025,Afternoon
a012380,25.590007,85.150243,bihar,patna,22,,darkness - lights lit,80,2,4,0,high,-1.327618499,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,High,15-04-2016,Evening
a012381,21.151432,72.883798,gujarat,surat,18,,darkness - lights lit,100,1,0,0,medium,0.6480157159082821,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,2,0,Medium,08-08-2017,Afternoon
a012382,29.007063,76.61675,tamil nadu,coimbatore-ludhiana corridor,9,,daylight,60,1,1,0,low,-1.320476743,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,High,09-03-2025,Night
a012383,23.02406,72.595928,gujarat,ahmedabad,3,,darkness - lights lit,40,3,1,0,medium,0.8162720848507987,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,2,0,Medium,04-09-2018,Morning
a012384,26.896415,75.773986,rajasthan,jaipur,5,,darkness - lights lit,120,3,1,0,medium,-0.274480522,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,0,High,22-10-2019,Night
a012385,19.106511,72.904864,maharashtra,mumbai,19,,darkness - lights lit,80,2,3,0,medium,-0.83812372,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,Medium,20-04-2022,Afternoon
a012386,26.863048,75.806836,rajasthan,jaipur,5,,darkness - lights lit,100,3,1,0,medium,-0.346327436,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,1,0,High,06-10-2025,Evening
a012387,19.179631,72.970003,maharashtra,thane,16,,daylight,50,2,1,0,high,-0.241740319,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2,0,Medium,19-01-2017,Evening
a012388,22.298514,73.133645,gujarat,vadodara,19,,darkness - lights lit,60,3,4,0,medium,-0.02505385,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,0,Medium,13-05-2025,Afternoon
a012389,33.03207,75.855035,various,rural area,19,,darkness - lights lit,100,2,3,0,medium,0.7410085907306733,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,1,-1,High,11-08-2023,Morning
a012390,25.638305,85.184097,bihar,patna,8,,daylight,40,2,1,0,medium,0.6439361825345339,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,1,0,High,06-05-2017,Morning
a012391,22.553152,88.402608,west bengal,kolkata,15,,daylight,120,1,6,0,high,1.6141431212240462,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,High,01-02-2018,Afternoon
a012392,23.053926,72.559102,gujarat,ahmedabad,8,,daylight,100,2,2,0,high,1.8435143116432344,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,2,0,Medium,31-03-2021,Night
a012393,24.363164,79.861414,uttar pradesh,nagpur-lucknow corridor,16,,daylight,30,3,1,0,low,0.9671323410453038,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,High,31-08-2016,Morning
a012394,30.754299,77.619222,various,rural area,4,,darkness - lights lit,40,2,2,0,medium,-0.038246828,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,0,High,14-07-2020,Afternoon
a012395,23.261181,77.400947,madhya pradesh,bhopal,0,,darkness - lights lit,100,3,1,0,medium,1.328765576913037,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,High,24-10-2021,Afternoon
a012396,21.184853,72.852265,gujarat,surat,10,,daylight,60,2,0,0,low,-0.116214969,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,2,0,Medium,07-12-2017,Afternoon
a012397,22.737157,75.872715,madhya pradesh,indore,23,,darkness - lights lit,100,2,1,1,high,-0.585494875,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,0,Medium,07-12-2019,Night
a012398,13.108491,78.856386,karnataka,bengaluru-chennai corridor,23,,darkness - lights lit,40,2,1,0,low,1.098093549733048,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,Low,29-07-2019,Afternoon
a012399,19.975578,74.004886,gujarat,vadodara-coimbatore corridor,0,,darkness - lights lit,50,3,0,0,low,0.3918889185238968,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,0,Medium,26-10-2021,Evening
a012400,26.800179,80.957497,uttar pradesh,lucknow,8,,daylight,80,2,4,0,medium,0.8301781310711288,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,High,23-09-2022,Evening
a012401,23.375931,79.922742,gujarat,surat-patna corridor,16,,daylight,40,2,2,0,low,0.5751016851283155,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1,0,High,04-12-2023,Afternoon
a012402,13.573624,80.123974,maharashtra,nagpur-chennai corridor,16,,daylight,40,4,1,0,low,0.677515263,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,Low,24-07-2016,Night
a012403,11.02132,76.965928,tamil nadu,coimbatore,7,,daylight,100,3,1,1,medium,0.6216645913361517,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,Low,12-12-2022,Night
a012404,19.218054,72.978061,maharashtra,thane,18,,darkness - lights lit,80,2,2,0,high,0.235820774,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,0,Medium,14-12-2016,Night
a012405,28.683724,77.145901,delhi,delhi,15,,daylight,80,3,3,0,low,-0.34738712,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,High,14-05-2024,Night
a012406,22.893217,77.842164,madhya pradesh,bhopal-hyderabad corridor,10,,daylight,60,1,1,0,low,-0.138258856,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,1,0,High,01-01-2017,Afternoon
a012407,18.526401,73.856219,maharashtra,pune,12,,daylight,120,1,3,0,high,-1.598870425,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,0,Medium,07-06-2017,Night
a012408,19.196076,72.9886,maharashtra,thane,14,,daylight,40,3,3,0,medium,-0.493668054,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,0,Medium,10-09-2024,Evening
a012409,28.710378,77.060331,delhi,delhi,20,,darkness - lights lit,80,4,8,1,high,-0.133326808,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,1,0,High,17-05-2017,Morning
a012410,18.541941,73.831523,maharashtra,pune,17,,daylight,100,5,7,1,high,0.9787184705476456,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,0,Medium,11-01-2016,Evening
a012411,25.622517,85.114266,bihar,patna,18,,darkness - lights lit,120,3,1,0,medium,-0.087259103,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,High,14-07-2025,Afternoon
a012412,12.995229,77.591205,karnataka,bengaluru,7,,daylight,80,2,3,0,high,-0.846074616,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,Low,03-02-2022,Morning
a012413,14.983471,76.745323,various,rural area,19,,darkness - lights lit,50,1,1,0,low,-0.798040207,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,0,Low,10-01-2021,Morning
a012414,22.294764,73.1903,gujarat,vadodara,19,,darkness - lights lit,50,3,1,0,high,-0.796578382,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,0,Medium,14-02-2018,Morning
a012415,30.856285,75.849364,punjab,ludhiana,22,,darkness - lights lit,80,1,2,0,high,-1.88937839,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,High,23-06-2024,Evening
a012416,22.563601,75.061199,madhya pradesh,mumbai-indore corridor,14,,daylight,80,3,1,0,medium,0.1189862916708593,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,Medium,16-10-2019,Morning
a012417,13.086501,80.243023,tamil nadu,chennai,20,,darkness - lights lit,40,5,4,0,high,-0.970974011,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0,0,Low,12-07-2018,Afternoon
a012418,22.355212,73.144722,gujarat,vadodara,20,,darkness - lights lit,120,3,1,0,medium,-0.130205311,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,Medium,20-10-2025,Afternoon
a012419,22.732399,75.844208,madhya pradesh,indore,20,,darkness - lights lit,100,2,4,0,high,-0.308137513,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,2,0,Medium,25-07-2017,Afternoon
a012420,22.559536,88.375568,west bengal,kolkata,15,,daylight,80,2,3,0,high,1.699014502116315,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,High,28-06-2023,Afternoon
a012421,22.749146,87.153317,various,rural area,18,,darkness - lights lit,100,3,2,0,high,-0.842286339,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,0,High,13-10-2018,Night
a012422,17.631997,83.215431,andhra pradesh,visakhapatnam,12,,daylight,60,3,1,0,low,1.8066302013597864,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,0,0,Low,17-04-2021,Evening
a012423,18.755676,73.195602,maharashtra,pune-thane corridor,11,,daylight,50,2,0,0,low,0.6723823043734186,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,0,Medium,17-12-2022,Evening
a012424,19.22419,72.94935,maharashtra,thane,7,,daylight,100,2,2,0,medium,-1.168718622,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,2,0,Medium,01-06-2020,Night
a012425,22.607876,88.3771,west bengal,kolkata,8,,daylight,80,1,4,0,high,0.8079977044479949,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,High,05-07-2023,Evening
a012426,11.002724,76.919284,tamil nadu,coimbatore,18,,darkness - lights lit,100,2,5,0,medium,1.4534658290803435,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0,0,Low,13-02-2018,Morning
a012427,18.821373,78.074009,maharashtra,thane-visakhapatnam corridor,3,,darkness - lights lit,40,1,0,0,medium,-0.127902563,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,0,0,Low,22-09-2023,Morning
a012428,23.032361,72.539577,gujarat,ahmedabad,17,,daylight,80,2,2,0,medium,1.101275326909026,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,0,Medium,06-05-2017,Afternoon
a012429,17.659927,83.21611,andhra pradesh,visakhapatnam,19,,darkness - lights lit,40,4,4,0,high,0.7032383060297699,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0,0,Low,12-09-2025,Morning
a012430,23.373387,74.550862,delhi,delhi-vadodara corridor,21,,darkness - lights lit,80,2,3,0,high,-0.717262832,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,0,Medium,20-09-2024,Night
a012431,22.755739,75.934885,madhya pradesh,indore,18,,darkness - lights lit,40,3,0,0,low,-2.228491569,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,0,Medium,05-06-2021,Evening
a012432,14.593383,80.860965,various,rural area,19,,darkness - lights lit,60,3,4,0,high,1.0479107026723011,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0,0,Low,04-05-2020,Morning
a012433,30.902753,75.854845,punjab,ludhiana,13,,daylight,100,3,6,0,high,-0.649171661,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,1,0,High,06-06-2023,Morning
a012434,26.868948,80.957259,uttar pradesh,lucknow,15,,daylight,40,1,0,0,low,-1.088685356,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,High,30-10-2018,Morning
a012435,21.135741,79.10445,maharashtra,nagpur,9,,daylight,120,3,1,1,high,-0.903755986,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,High,04-07-2019,Evening
a012436,26.91176,75.77336,rajasthan,jaipur,15,,daylight,80,6,1,1,high,-1.727623414,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,0,High,27-11-2021,Night
a012437,26.962836,75.797075,rajasthan,jaipur,5,,darkness - lights lit,30,1,1,0,low,1.7283896448857412,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,1,0,High,06-05-2016,Afternoon
a012438,21.148165,72.776291,gujarat,surat,20,,darkness - lights lit,100,3,2,0,medium,0.2054094509478337,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,2,0,Medium,29-08-2017,Morning
a012439,29.694559,74.901399,various,rural area,5,,darkness - lights lit,60,3,0,0,low,0.034292264,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,High,08-01-2018,Evening
a012440,25.612941,85.173213,bihar,patna,11,,daylight,40,2,1,0,low,-0.426556167,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,1,0,High,24-03-2024,Morning
a012441,21.226323,79.075648,maharashtra,nagpur,18,,darkness - lights lit,50,1,2,0,medium,-0.49042316,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1,0,High,22-12-2020,Evening
a012442,23.06163,72.593311,gujarat,ahmedabad,17,,daylight,100,3,2,0,medium,-1.460792458,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,0,Medium,17-05-2024,Afternoon
a012443,23.236055,77.426988,madhya pradesh,bhopal,19,,darkness - lights lit,80,1,0,0,medium,0.9453148337735988,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,High,30-05-2025,Afternoon
a012444,17.731261,83.263535,andhra pradesh,visakhapatnam,15,,daylight,80,2,3,0,medium,-0.015706013,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,Low,19-02-2020,Night
a012445,26.917989,75.795789,rajasthan,jaipur,0,,darkness - lights lit,40,3,1,0,low,-1.950852129,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,High,29-02-2016,Afternoon
a012446,21.187767,73.149512,gujarat,vadodara-thane corridor,1,,darkness - lights lit,100,3,3,0,high,-0.475150191,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,0,Medium,19-12-2020,Afternoon
a012447,21.14683,79.080306,maharashtra,nagpur,1,,darkness - lights lit,50,3,0,0,low,0.5325048237843797,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,0,High,11-01-2017,Evening
a012448,26.628374,74.411803,delhi,vadodara-delhi corridor,21,,darkness - lights lit,100,3,7,1,high,0.6256183073398633,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2,0,Medium,01-09-2016,Evening
a012449,22.287472,73.216313,gujarat,vadodara,8,,daylight,100,3,1,0,medium,0.9571190619545396,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,Medium,03-07-2024,Afternoon
a012450,19.209504,72.938187,maharashtra,thane,16,,daylight,40,2,1,0,low,0.7655714220098719,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,2,0,Medium,22-01-2024,Morning
a012451,21.157676,72.857513,gujarat,surat,5,,darkness - lights lit,40,1,0,0,low,-0.17254808,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,0,Medium,21-06-2024,Afternoon
a012452,22.732091,75.810105,madhya pradesh,indore,16,,daylight,60,2,3,0,high,0.44973012,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,Medium,26-05-2024,Morning
a012453,17.029052,94.301656,various,rural area,16,,daylight,60,3,0,0,medium,-0.885792787,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,-1,Low,24-12-2019,Morning
a012454,12.980373,77.617172,karnataka,bengaluru,22,,darkness - lights lit,60,1,2,0,high,0.070159137,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0,0,Low,05-08-2019,Morning
a012455,-6.826641689,116.52408158154942,maharashtra,thane-lucknow corridor,18,,darkness - lights lit,50,3,1,0,low,-1.861150688,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,-1,Low,29-07-2019,Evening
a012456,28.711156,77.091107,delhi,delhi,17,,daylight,50,3,1,0,low,-0.4632317,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1,0,High,18-09-2022,Evening
a012457,18.540012,73.88379,maharashtra,pune,10,,daylight,40,1,0,0,low,1.9626303899754447,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,0,Medium,01-11-2019,Morning
a012458,13.091729,80.299213,tamil nadu,chennai,16,,daylight,120,1,2,1,high,-0.41252322,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,Low,08-06-2017,Night
a012459,21.192117,72.808844,gujarat,surat,13,,daylight,80,4,1,0,low,-0.719878209,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,2,0,Medium,24-10-2018,Evening
a012460,13.11779,80.208301,tamil nadu,chennai,0,,darkness - lights lit,60,1,3,0,medium,-0.019245043,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0,0,Low,23-03-2023,Afternoon
a012461,18.505289,73.893685,maharashtra,pune,19,,darkness - lights lit,100,3,4,0,medium,0.4399890331574225,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,0,Medium,18-02-2018,Evening
a012462,23.792199,73.123108,punjab,mumbai-ludhiana corridor,19,,darkness - lights lit,60,4,1,0,high,0.4065890816202388,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,2,0,Medium,16-02-2019,Afternoon
a012463,28.156207,81.966468,various,rural area,20,,darkness - lights lit,60,2,8,0,high,0.9660436764723828,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,1,0,High,26-06-2022,Afternoon
a012464,19.814075,76.615796,gujarat,vadodara-hyderabad corridor,9,,daylight,60,4,4,0,high,0.7788845496023173,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,2,0,Medium,11-10-2022,Morning
a012465,19.177523,72.938017,maharashtra,thane,19,,darkness - lights lit,60,2,4,1,medium,0.3197896376617826,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,2,0,Medium,07-06-2019,Evening
a012466,32.606073,84.031335,various,rural area,2,,darkness - lights lit,60,2,4,1,medium,-0.392207845,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,19,High,26-11-2025,Evening
a012467,18.514881,73.829173,maharashtra,pune,9,,daylight,60,1,0,0,low,-1.10525264,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2,0,Medium,10-08-2021,Evening
a012468,21.946438,69.006038,various,rural area,21,,darkness - lights lit,120,4,8,0,high,-0.454121809,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,-1,Medium,15-11-2022,Morning
a012469,21.132037,79.080044,maharashtra,nagpur,8,,daylight,100,2,3,0,medium,-0.582756053,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,0,High,21-11-2017,Night
a012470,21.102205,79.109373,maharashtra,nagpur,8,,daylight,60,2,2,0,high,-1.024014171,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,1,0,High,11-08-2018,Night
a012471,17.413595,78.474077,telangana,hyderabad,2,,darkness - lights lit,80,2,2,0,medium,-0.534377418,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,Low,29-03-2018,Afternoon
a012472,22.60228,88.374531,west bengal,kolkata,8,,daylight,50,3,1,0,low,1.4844702668258416,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,High,17-04-2025,Afternoon
a012473,17.638604,83.220974,andhra pradesh,visakhapatnam,3,,darkness - lights lit,40,2,0,0,low,0.5836598730619389,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,0,Low,01-04-2019,Morning
a012474,24.890554,92.367234,various,rural area,5,,darkness - lights lit,40,1,1,0,low,-1.850677447,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,7,High,12-06-2017,Evening
a012475,21.68018,75.517659,maharashtra,ahmedabad-nagpur corridor,18,,darkness - lights lit,60,3,3,0,high,0.6032458118244309,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,0,Medium,27-08-2018,Afternoon
a012476,26.886881,80.956945,uttar pradesh,lucknow,17,,daylight,80,4,4,0,high,1.0705307560691677,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,1,0,High,09-03-2022,Evening
a012477,22.550916,88.424049,west bengal,kolkata,16,,daylight,120,3,2,0,medium,-0.09801215,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,High,28-11-2023,Night
a012478,28.69768,77.129469,delhi,delhi,9,,daylight,60,2,1,0,low,-0.580391228,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,High,18-04-2017,Afternoon
a012479,31.719357,80.581843,various,rural area,22,,darkness - lights lit,60,1,1,0,low,0.3695023595261381,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,-1,High,31-07-2023,Evening
a012480,26.915107,75.813826,rajasthan,jaipur,20,,darkness - lights lit,80,1,1,0,low,-0.095819666,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,1,0,High,25-11-2023,Night
a012481,12.969238,77.601051,karnataka,bengaluru,9,,daylight,100,6,4,0,high,-0.078038299,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,Low,16-09-2018,Night
a012482,30.932781,75.897302,punjab,ludhiana,19,,darkness - lights lit,80,1,1,1,medium,-1.046575239,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,High,18-11-2020,Morning
a012483,32.266456,80.001974,various,rural area,15,,daylight,30,2,1,0,low,-0.322585528,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,1,-1,High,07-10-2019,Morning
a012484,23.264752,77.396006,madhya pradesh,bhopal,16,,daylight,100,1,2,0,medium,0.955416724,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,High,20-06-2025,Night
a012485,23.304852,77.39554,madhya pradesh,bhopal,9,,daylight,100,2,2,0,medium,2.597521660143451,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,High,08-11-2018,Morning
a012486,16.604991,73.845172,various,rural area,19,,darkness - lights lit,40,3,1,0,high,0.7968452159517063,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,0,Medium,13-08-2022,Afternoon
a012487,28.763887,77.092359,delhi,delhi,6,,daylight,40,1,2,0,high,2.059405530520727,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1,0,High,13-11-2024,Evening
a012488,13.039505,80.211065,tamil nadu,chennai,13,,daylight,80,3,6,0,high,1.184730627573168,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,Low,16-05-2017,Evening
a012489,12.932764,77.568698,karnataka,bengaluru,2,,darkness - lights lit,60,3,0,0,medium,-0.233849436,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,Low,13-07-2024,Afternoon
