accident_id,latitude,longitude,state,zone_name,hour,day_of_week,weather,light_condition,traffic_density,road_type,speed_limit,vehicles_involved,injuries_count,fatalities_count,accident_severity,random_noise_column
A008490,22.810911,74.291785,Madhya Pradesh,Indore-Vadodara Corridor,5,Wed,Dust,Darkness - lights lit,,National Highway,100.0,2,5.0,0,High,-0.9022809209275269
A008491,13.068889,80.287773,Tamil Nadu,Chennai,6,Mon,Clear,Daylight,High,National Highway,100.0,4,0.0,0,Medium,0.86134060476747
A008492,26.827634,80.956062,Uttar Pradesh,Lucknow,13,Tue,Clear,Daylight,High,National Highway,100.0,2,0.0,0,Low,-0.6557534938303777
A008493,30.865997,75.884585,Punjab,Ludhiana,22,Mon,Dust,Darkness - lights lit,Medium,National Highway,120.0,2,1.0,0,Medium,0.7724609841604516
A008494,22.580026,88.377144,West Bengal,Kolkata,5,Sun,Clear,Darkness - lights lit,Medium,Urban Road,50.0,2,0.0,0,Low,0.20163558921804883
A008495,23.046635,72.577669,Gujarat,Ahmedabad,20,Thu,Clear,Darkness - lights lit,Medium,,40.0,2,0.0,0,Low,-0.6900714326259956
A008496,17.358743,78.452568,Telangana,Hyderabad,12,Thu,Clear,Daylight,Medium,urban road,30.0,2,0.0,0,Low,0.5590781097137867
A008497,17.400814,78.476796,Telangana,Hyderabad,9,Fri,Clear,Daylight,Medium,Rural Road,80.0,2,5.0,0,Medium,1.224983076240228
A008498,25.57666,85.110343,Bihar,Patna,18,Sun,Clear,Darkness - lights lit,Medium,Rural Road,80.0,2,5.0,1,High,-2.1167952247004207
A008499,17.676529,83.258705,Andhra Pradesh,Visakhapatnam,7,Thu,Clear,Daylight,Medium,National Highway,80.0,1,1.0,0,Low,-0.8197461693945256
A008500,21.175062,79.106475,Maharashtra,Nagpur,13,Tue,Rain,Daylight,Medium,Rural Road,60.0,2,1.0,0,Medium,1.5555563631177212
A008501,18.380246,76.288271,Telangana,Hyderabad-Thane Corridor,7,Thu,Clear,Daylight,High,urban road,100.0,2,6.0,0,High,0.6050420687263461
A008502,13.862423,83.897446,Various,Rural Area,23,Wed,Clear,Darkness - lights lit,,State Highway,60.0,2,1.0,0,Low,-0.5625246885936084
A008503,25.596545,85.1451,Bihar,Patna,13,Mon,Clear,Daylight,High,Urban Road,30.0,3,1.0,0,Low,0.08730218103859651
A008504,13.112362,80.200963,Tamil Nadu,Chennai,6,Fri,Rain,Daylight,High,Urban Road,50.0,4,2.0,0,Low,-0.192273978277172
A008505,21.172455,72.817669,Gujarat,Surat,16,Wed,Clear,Daylight,High,Rural Road,80.0,2,0.0,0,Low,-0.42796716179463046
A008506,18.476049,73.866604,Maharashtra,Pune,11,Wed,Dust,Daylight,Medium,State Highway,100.0,1,2.0,0,Low,-0.31692422323418057
A008507,26.891771,80.954472,Uttar Pradesh,Lucknow,12,Thu,Clear,Daylight,Medium,Urban Road,40.0,4,4.0,0,High,-0.5473026070042628
A008508,28.706978,77.102794,Delhi,Delhi,21,Wed,Overcast,Darkness - lights lit,Low,Urban Road,30.0,1,1.0,0,Low,1.103969859279462
A008509,28.414623,74.74797,Delhi,Delhi-Pune Corridor,21,Tue,Rain,Darkness - lights lit,High,State Highway,80.0,2,3.0,0,High,0.6574731728216044
A008510,12.586045,72.740374,Various,Rural Area,12,Tue,Clear,Daylight,Low,Rural Road,40.0,4,1.0,0,Low,1.2447714846078728
A008511,26.863613,75.783223,Rajasthan,Jaipur,22,Tue,Clear,Darkness - lights lit,Medium,National Highway,100.0,1,7.0,0,High,-0.5529889888013588
A008512,23.611724,85.046408,Maharashtra,Patna-Pune Corridor,21,Tue,Clear,Darkness - lights lit,high,National Highway,120.0,2,1.0,0,High,0.07829308208285077
A008513,13.055086,80.294955,Tamil Nadu,Chennai,14,Wed,Clear,Daylight,Medium,National Highway,,2,2.0,0,Medium,-0.7130006859384113
A008514,8.241328,92.651284,Various,Rural Area,16,Wed,Clear,Daylight,,Rural Road,80.0,1,1.0,0,Low,1.5643204996311182
A008515,26.8064,73.069186,Rajasthan,Jaipur-Surat Corridor,18,Fri,Clear,Darkness - lights lit,High,Urban Road,50.0,2,1.0,0,Low,0.6574428214715133
A008516,23.009865,72.552167,Gujarat,Ahmedabad,6,Fri,Clear,Daylight,High,Urban Road,40.0,1,1.0,0,Low,-0.26232266817318284
A008517,18.516562,73.839179,Maharashtra,Pune,9,Mon,Clear,Daylight,High,State Highway,100.0,2,2.0,0,Medium,-0.9203071557780369
A008518,25.594408,85.140703,Bihar,Patna,18,Fri,Clear,Darkness - lights lit,Medium,Rural Road,40.0,3,3.0,0,Medium,0.3006457058031539
A008519,30.338494,88.832952,Various,Rural Area,4,Thu,Clear,Darkness - lights lit,Low,State Highway,80.0,2,0.0,0,Low,-0.3951384991975174
A008520,17.722139,83.194397,Andhra Pradesh,Visakhapatnam,7,Wed,Rain,Daylight,Low,Rural Road,80.0,2,1.0,0,Low,-0.6483160631294357
A008521,30.933612,75.861424,Punjab,Ludhiana,18,Sat,,Darkness - lights lit,High,urban road,120.0,3,2.0,0,Medium,1.8173271850749284
A008522,19.05915,72.879156,Maharashtra,Mumbai,16,Fri,Clear,Daylight,high,Rural Road,40.0,2,,0,Low,-0.691395188972695
A008523,19.192854,74.660919,Maharashtra,Hyderabad-Thane Corridor,13,Fri,Rain,Daylight,High,Urban Road,50.0,3,2.0,0,Low,-1.6423532479464107
A008524,21.204032,72.853758,Gujarat,Surat,22,Sun,Rain,Darkness - lights lit,High,Urban Road,40.0,3,1.0,0,Medium,-0.19608290382939972
A008525,21.159544,79.030951,Maharashtra,Nagpur,5,Sun,Clear,Darkness - lights lit,High,National Highway,100.0,2,1.0,1,High,1.7443722034849511
A008526,13.084765,80.212604,Tamil Nadu,Chennai,19,Sun,Fog,Darkness - lights lit,Medium,Urban Road,50.0,3,4.0,0,High,0.7904202823976904
A008527,27.610242,77.0279,Various,Rural Area,18,Tue,Clear,Darkness - lights lit,Low,National Highway,100.0,1,2.0,0,Medium,2.173431683661791
A008528,10.993716,77.006456,Tamil Nadu,Coimbatore,17,Sat,,Daylight,,National Highway,100.0,2,2.0,2,High,1.0639338189210434
A008529,22.580215,88.364247,West Bengal,Kolkata,11,Sun,Clear,Daylight,Low,Urban Road,40.0,4,3.0,0,High,0.26403372187592367
A008530,13.137044,80.235652,Tamil Nadu,Chennai,17,Thu,Rain,Daylight,Medium,National Highway,100.0,2,2.0,0,Medium,-0.39590829194572874
A008531,18.926083,72.924904,Maharashtra,Pune-Mumbai Corridor,5,Sun,Clear,Darkness - lights lit,Medium,National Highway,120.0,3,4.0,0,Medium,1.3771660412654363
A008532,11.033356,76.967995,Tamil Nadu,Coimbatore,17,Mon,Clear,Daylight,,National Highway,80.0,1,1.0,0,Low,-1.7218036618897679
A008533,17.695249,83.255519,Andhra Pradesh,Visakhapatnam,6,Sun,,Daylight,,Urban Road,40.0,1,1.0,0,Low,0.5101674261447247
A008534,19.107992,76.068427,Maharashtra,Delhi-Pune Corridor,7,Tue,Rain,Daylight,Medium,National Highway,120.0,1,3.0,0,High,-0.11764516907625931
A008535,19.159132,73.033049,Maharashtra,Thane,15,Sun,Rain,Daylight,Medium,Rural Road,80.0,5,2.0,0,Low,0.2610130735951674
A008536,12.956563,77.599563,Karnataka,Bengaluru,15,Fri,Fog,Daylight,Low,State Highway,,3,2.0,1,High,-0.4841670735164829
A008537,18.567337,73.87451,Maharashtra,Pune,4,Fri,Rain,Darkness - lights lit,Medium,State Highway,80.0,2,3.0,1,High,0.10720724511645334
A008538,21.200487,72.847324,Gujarat,Surat,21,Sat,Rain,Darkness - lights lit,Medium,National Highway,120.0,5,2.0,1,Medium,1.8914060099560663
A008539,23.260769,77.403435,Madhya Pradesh,Bhopal,19,Fri,Clear,Darkness - lights lit,High,Urban Road,30.0,1,,0,Low,-0.003469600558674762
A008540,22.991522,72.572355,Gujarat,Ahmedabad,15,Tue,Clear,Daylight,Medium,Urban Road,,1,0.0,0,Low,-1.1412798606955787
A008541,26.840754,81.012832,Uttar Pradesh,Lucknow,11,Sun,Rain,Daylight,High,Urban Road,40.0,3,1.0,0,Low,-0.03937386116872139
A008542,21.155084,72.889782,Gujarat,Surat,4,Mon,Clear,Darkness - lights lit,Medium,Urban Road,40.0,3,0.0,0,Low,-1.1682217398915853
A008543,13.072701,80.211691,Tamil Nadu,Chennai,13,Tue,Clear,Daylight,Medium,urban road,100.0,1,1.0,0,Medium,0.07525024117322288
A008544,19.034618,72.88496,Maharashtra,Mumbai,7,Fri,Clear,Daylight,Medium,Rural Road,40.0,4,2.0,0,High,1.2685786841926
A008545,30.92179,75.86097,Punjab,Ludhiana,5,Mon,clear,Darkness - lights lit,Medium,National Highway,100.0,1,2.0,0,Medium,-0.1167043368281274
A008546,18.538831,73.881657,Maharashtra,Pune,5,Fri,Rain,Darkness - lights lit,Medium,National Highway,120.0,1,1.0,0,High,-1.0226641230315474
A008547,25.610211,85.166621,Bihar,Patna,13,Mon,Rain,Daylight,High,State Highway,60.0,1,5.0,0,High,-0.8306316771177519
A008548,10.970912,76.950311,Tamil Nadu,Coimbatore,4,Tue,Hail,Darkness - lights lit,Low,Urban Road,,2,1.0,0,Medium,-0.1752657673141213
A008549,22.541709,88.396472,West Bengal,Kolkata,9,Wed,Clear,Daylight,High,Rural Road,60.0,5,4.0,1,High,1.8383168641015355
A008550,17.312819,78.481732,Telangana,Hyderabad,16,Mon,clear,Daylight,High,National Highway,100.0,5,1.0,0,Medium,0.35916683625369605
A008551,12.938695,77.62392,Karnataka,Bengaluru,17,Sat,Rain,Daylight,High,National Highway,80.0,3,1.0,0,Medium,-1.4889773826012132
A008552,19.605019,73.460823,Gujarat,Ahmedabad-Bengaluru Corridor,17,Sat,Clear,Daylight,Medium,State Highway,100.0,2,1.0,0,Medium,-0.28885031421072455
A008553,21.39847,73.469425,Gujarat,Bhopal-Surat Corridor,11,Tue,Dust,Daylight,Low,Rural Road,40.0,4,0.0,0,Low,-0.4723602438955306
A008554,26.928971,75.851041,Rajasthan,Jaipur,21,Sun,Fog,Darkness - lights lit,Medium,Rural Road,60.0,2,2.0,0,Medium,-0.39517460325917175
A008555,12.973325,77.555436,Karnataka,Bengaluru,22,Mon,Clear,Darkness - lights lit,Low,Rural Road,40.0,1,0.0,0,Low,1.1170868063770043
A008556,22.702688,75.888363,Madhya Pradesh,Indore,13,Sat,Clear,Daylight,Medium,State Highway,,3,1.0,1,Medium,-0.9380976886067555
A008557,26.913851,75.761493,Rajasthan,Jaipur,17,Mon,Clear,Daylight,,National Highway,120.0,1,3.0,1,High,0.5190753925290794
A008558,18.500318,73.794379,Maharashtra,Pune,12,Tue,Clear,Daylight,High,State Highway,80.0,1,4.0,0,Medium,-0.03979316801073115
A008559,32.70423,83.939527,Various,Rural Area,12,Wed,Rain,Daylight,Low,urban road,40.0,2,0.0,0,Medium,-0.11172780830872926
A008560,10.985906,76.978597,Tamil Nadu,Coimbatore,7,Sat,Rain,Daylight,High,Urban Road,30.0,2,0.0,0,Low,0.7493148485370553
A008561,24.493974,76.224561,Madhya Pradesh,Delhi-Indore Corridor,11,Mon,Clear,Daylight,Medium,National Highway,120.0,2,3.0,0,Medium,-1.4951935962128176
A008562,22.483843,88.380254,West Bengal,Kolkata,20,Tue,Clear,Darkness - lights lit,Medium,Rural Road,60.0,4,1.0,0,Low,0.22510525074670754
A008563,10.970287,76.938558,Tamil Nadu,Coimbatore,20,Thu,Overcast,Darkness - lights lit,Low,Urban Road,30.0,1,0.0,0,Low,-0.4552078719913808
A008564,22.324081,73.177599,Gujarat,Vadodara,15,Sat,Dust,Daylight,Medium,National Highway,120.0,1,0.0,0,Low,-0.33650426944467515
A008565,11.041258,76.889302,Tamil Nadu,Coimbatore,1,Thu,Clear,Darkness - lights lit,Medium,National Highway,80.0,3,2.0,0,Medium,0.5723568821996825
A008566,17.690071,83.176505,Andhra Pradesh,Visakhapatnam,12,Wed,Clear,Daylight,Medium,Urban Road,50.0,1,0.0,1,Low,1.6776986884756089
A008567,25.594422,85.109773,Bihar,Patna,11,Tue,Clear,Daylight,Medium,Urban Road,30.0,2,0.0,0,Low,-2.0814341516738804
A008568,17.383726,78.507283,Telangana,Hyderabad,20,Wed,Clear,Darkness - lights lit,High,Rural Road,40.0,3,0.0,0,Low,0.050179736546968556
A008569,22.705555,75.851921,Madhya Pradesh,Indore,13,Sun,Clear,Daylight,Medium,Urban Road,40.0,2,0.0,0,Low,-0.9678340523136447
A008570,22.582302,88.382015,West Bengal,Kolkata,19,Tue,Clear,Darkness - lights lit,Medium,National Highway,100.0,5,2.0,1,High,0.20256518827117506
A008571,19.081102,72.877509,Maharashtra,Mumbai,0,Wed,Clear,Darkness - lights lit,Medium,State Highway,100.0,1,1.0,0,Medium,0.8662064614515534
A008572,18.533292,73.839195,Maharashtra,Pune,15,Tue,Rain,Daylight,Medium,State Highway,80.0,1,5.0,1,High,-0.8508287422408862
A008573,13.069125,80.238556,Tamil Nadu,Chennai,8,Mon,Rain,Daylight,High,Rural Road,80.0,2,1.0,0,Low,0.8099223436217234
A008574,29.483925,76.38135,Punjab,Ludhiana-Delhi Corridor,12,Tue,Clear,Daylight,Medium,Urban Road,40.0,2,3.0,0,Medium,0.3533799417098596
A008575,17.651353,83.230278,Andhra Pradesh,Visakhapatnam,9,Fri,Fog,Daylight,Medium,State Highway,80.0,3,6.0,0,High,-1.0725595259942056
A008576,13.085541,80.261135,Tamil Nadu,Chennai,20,Sat,Clear,Darkness - lights lit,Medium,urban road,80.0,2,2.0,0,Medium,-0.11042219541362598
A008577,18.506461,73.85415,Maharashtra,Pune,13,Mon,Clear,Daylight,high,Rural Road,60.0,4,1.0,0,Medium,-0.40771957049815677
A008578,9.28711440506748,107.55752198359622,Various,Rural Area,14,Mon,clear,Daylight,Low,Urban Road,30.0,5,0.0,0,Low,0.8420421550353587
A008579,11.017114,76.950727,Tamil Nadu,Coimbatore,10,Thu,Clear,Daylight,Medium,Urban Road,40.0,5,,0,High,-0.24037600141519766
A008580,17.394659,78.516262,Telangana,Hyderabad,6,Mon,Clear,Daylight,High,State Highway,60.0,2,3.0,1,High,-0.4544976555033632
A008581,28.752192,77.156498,Delhi,Delhi,20,Mon,Overcast,Darkness - lights lit,Low,Rural Road,80.0,5,6.0,0,High,1.3984805192096499
A008582,22.947499,78.475731,Gujarat,Nagpur-Ahmedabad Corridor,20,Sun,clear,Darkness - lights lit,High,State Highway,80.0,2,5.0,1,High,0.2628040718409549
A008583,22.616422,88.358621,West Bengal,Kolkata,18,Mon,Rain,Darkness - lights lit,High,Rural Road,80.0,2,2.0,0,Medium,-0.5570859756640628
A008584,23.328333,77.418519,Madhya Pradesh,Bhopal,12,Tue,Clear,Daylight,Low,Urban Road,40.0,2,2.0,0,Low,-1.3930180109435653
A008585,10.98354,76.955968,Tamil Nadu,Coimbatore,12,Fri,Rain,Daylight,Low,Urban Road,30.0,5,2.0,0,High,-0.42728876332989074
A008586,19.040127,72.846895,Maharashtra,Mumbai,21,Wed,Clear,Darkness - lights lit,Low,Rural Road,60.0,3,1.0,0,Low,-0.3003929326912468
A008587,22.719841,75.91516,Madhya Pradesh,Indore,4,Fri,Clear,Darkness - lights lit,High,State Highway,80.0,3,1.0,0,Low,1.131521534655224
A008588,26.537011,73.689893,Maharashtra,Mumbai-Delhi Corridor,20,Thu,Clear,Darkness - lights lit,High,Urban Road,30.0,2,0.0,0,Low,0.17162698213553637
A008589,22.61643,88.346254,West Bengal,Kolkata,15,Wed,Clear,Daylight,Medium,Urban Road,,2,0.0,0,Low,-1.69469232498535
A008590,19.065631,72.911609,Maharashtra,Mumbai,21,Mon,Dust,Darkness - lights lit,Medium,National Highway,100.0,3,1.0,0,High,0.6184727471738212
A008591,19.183621,72.839861,Maharashtra,Pune-Surat Corridor,18,Tue,Clear,Darkness - lights lit,Low,National Highway,,1,4.0,0,Medium,-1.507440814545557
A008592,21.167347,72.785022,Gujarat,Surat,4,Tue,Clear,Darkness - lights lit,Medium,Urban Road,30.0,2,1.0,0,Low,-0.7428075939327686
A008593,13.045587,77.616675,Karnataka,Bengaluru,11,Mon,Fog,Daylight,High,Urban Road,30.0,1,1.0,0,Low,0.20164156838488462
A008594,11.017022,76.920745,Tamil Nadu,Coimbatore,20,Sun,Rain,Darkness - lights lit,Medium,Urban Road,40.0,2,2.0,0,Low,-1.9124486109176169
A008595,22.267578,73.170748,Gujarat,Vadodara,4,Mon,Overcast,Darkness - lights lit,Medium,State Highway,,2,4.0,0,High,0.7787621619357501
A008596,19.254671,72.986533,Maharashtra,Thane,7,Thu,Clear,Daylight,High,Urban Road,30.0,5,1.0,0,Low,-0.7346315869561592
A008597,17.683108,83.170759,Andhra Pradesh,Visakhapatnam,8,Thu,Clear,Daylight,High,National Highway,80.0,2,2.0,0,High,-1.6556493842626128
A008598,17.404136,78.491089,Telangana,Hyderabad,0,Mon,,Darkness - lights lit,High,Urban Road,30.0,2,5.0,0,High,1.102918304670586
A008599,26.924664,75.769116,Rajasthan,Jaipur,3,Wed,Clear,Darkness - lights lit,High,Urban Road,50.0,2,2.0,0,Medium,-0.17614248552662343
A008600,26.894551,75.785591,Rajasthan,Jaipur,18,Sat,Clear,Darkness - lights lit,High,Urban Road,40.0,2,0.0,0,Low,-0.3795648959398558
A008601,13.070395,80.290688,Tamil Nadu,Chennai,23,Thu,Clear,Darkness - lights lit,,State Highway,60.0,2,4.0,0,High,0.22436222211422194
A008602,22.277071,73.181756,Gujarat,Vadodara,9,Tue,Rain,Daylight,High,Urban Road,50.0,3,0.0,0,Low,0.23944057857224982
A008603,12.967424,77.565097,Karnataka,Bengaluru,10,Thu,Rain,Daylight,Medium,National Highway,80.0,1,3.0,0,High,1.4170361583863391
A008604,21.182507,72.854164,Gujarat,Surat,9,Wed,Fog,Daylight,High,National Highway,100.0,2,2.0,1,Medium,-0.6901897334051237
A008605,22.976166,72.565559,Gujarat,Ahmedabad,10,Thu,Fog,Daylight,Medium,State Highway,60.0,2,3.0,0,Medium,0.15405883126997907
A008606,22.541625,88.39252,West Bengal,Kolkata,8,Sun,Clear,Daylight,High,National Highway,80.0,2,2.0,0,High,0.5878177186282862
A008607,26.845721,80.896145,Uttar Pradesh,Lucknow,13,Wed,Clear,Daylight,Medium,Urban Road,30.0,3,0.0,0,Low,0.6839413937670061
A008608,19.954874,78.065648,Telangana,Hyderabad-Bhopal Corridor,0,Mon,Rain,Darkness - lights lit,,National Highway,120.0,2,2.0,0,Medium,0.9084786856493112
A008609,17.686923,83.226657,Andhra Pradesh,Visakhapatnam,20,Mon,Dust,Darkness - lights lit,Medium,National Highway,80.0,5,5.0,0,Medium,1.285076479416314
A008610,21.17063,79.030476,Maharashtra,Nagpur,21,Tue,Clear,Darkness - lights lit,High,Urban Road,,3,0.0,0,Low,1.7446609403001025
A008611,22.231406,73.176134,Gujarat,Vadodara,5,Wed,Fog,Darkness - lights lit,Medium,Urban Road,30.0,4,2.0,0,Low,-1.2661635919401453
A008612,19.510173,79.545789,Maharashtra,Kolkata-Mumbai Corridor,8,Wed,Rain,Daylight,High,Urban Road,50.0,4,5.0,0,High,0.9072046821860952
A008613,18.084483,69.101319,Various,Rural Area,6,Sun,Overcast,Daylight,Medium,State Highway,80.0,2,1.0,1,Medium,-1.2587972379347896
A008614,15.189102,95.822491,Various,Rural Area,21,Sun,Dust,Darkness - lights lit,Low,Urban Road,40.0,2,1.0,0,Low,2.57795748762095
A008615,17.427796,82.426786,Telangana,Hyderabad-Visakhapatnam Corridor,20,Tue,Clear,Darkness - lights lit,Medium,Urban Road,50.0,1,,0,Low,-0.675023865174464
A008616,17.339228,78.456703,Telangana,Hyderabad,7,Thu,Clear,Daylight,Medium,State Highway,100.0,4,1.0,0,Medium,-0.10345971603701083
A008617,23.251579,77.413437,Madhya Pradesh,Bhopal,13,Wed,Rain,Daylight,High,State Highway,60.0,1,2.0,0,High,-0.6964817776858676
A008618,23.019532,72.594154,Gujarat,Ahmedabad,19,Tue,Clear,Darkness - lights lit,Medium,Urban Road,40.0,1,0.0,0,Low,-0.36721327621003963
A008619,25.650084,85.105855,Bihar,Patna,19,Mon,Clear,Darkness - lights lit,Medium,Urban Road,,2,3.0,0,Medium,-1.020071856058428
A008620,21.166888,72.805041,Gujarat,Surat,23,Fri,Overcast,Darkness - lights lit,Low,National Highway,100.0,1,1.0,0,Medium,0.21931797601351172
A008621,22.128513,82.462624,Various,Rural Area,3,Sat,Clear,Darkness - lights lit,Low,State Highway,100.0,4,4.0,0,High,0.25506084065412277
A008622,19.057608,72.886391,Maharashtra,Mumbai,21,Sat,Clear,Darkness - lights lit,Medium,Urban Road,30.0,4,0.0,0,Low,1.219178476783758
A008623,25.151581,76.035431,Madhya Pradesh,Jaipur-Bhopal Corridor,20,Fri,Clear,Darkness - lights lit,Medium,National Highway,120.0,3,1.0,0,High,0.059233140985046805
A008624,23.23645,77.47151,Madhya Pradesh,Bhopal,21,Mon,Clear,Darkness - lights lit,Low,,60.0,2,1.0,0,Low,1.968473912326865
A008625,28.696664,77.13437,Delhi,Delhi,8,Tue,Clear,Daylight,High,Urban Road,30.0,2,1.0,0,Low,-0.5111105149374088
A008626,10.512035,86.800286,Various,Rural Area,20,Mon,Clear,Darkness - lights lit,Medium,Urban Road,50.0,1,,0,Low,-1.8284025674586721
A008627,13.054533,80.270657,Tamil Nadu,Chennai,5,Wed,Rain,Darkness - lights lit,High,State Highway,,5,,0,Medium,-0.503301562586814
A008628,22.281574,73.245459,Gujarat,Vadodara,20,Sun,,Darkness - lights lit,Low,Rural Road,40.0,2,0.0,0,Low,0.5669416828630411
A008629,17.401009,78.480638,Telangana,Hyderabad,3,Sun,Fog,Darkness - lights lit,Low,State Highway,,3,5.0,0,High,0.15973094893023768
A008630,5.222290541841652,51.329462537546206,Tamil Nadu,Coimbatore,6,Thu,RAIN,Daylight,High,,,4,1.0,0,Low,-0.2628633719489274
A008631,26.855129,80.913931,Uttar Pradesh,Lucknow,21,Sat,Rain,Darkness - lights lit,Medium,Urban Road,50.0,2,2.0,0,High,0.4648935229472312
A008632,10.956347,76.968192,Tamil Nadu,Coimbatore,20,Thu,Rain,Darkness - lights lit,Low,Urban Road,40.0,2,2.0,0,Low,0.8134038710396398
A008633,14.486633,76.182491,Tamil Nadu,Indore-Coimbatore Corridor,17,Sun,Rain,Daylight,Medium,Urban Road,50.0,3,1.0,1,High,0.29789735004123236
A008634,25.589791,85.135061,Bihar,Patna,22,Tue,Clear,Darkness - lights lit,High,Urban Road,30.0,1,2.0,0,High,0.27805011454587575
A008635,21.205779,72.880323,Gujarat,Surat,17,Thu,Clear,Daylight,High,National Highway,80.0,2,5.0,0,High,0.14721412828040642
A008636,19.085594,72.798447,Maharashtra,Mumbai,18,Fri,Clear,Darkness - lights lit,Medium,National Highway,120.0,3,2.0,0,Medium,0.19357939905491817
A008637,26.861446,78.074145,Uttar Pradesh,Jaipur-Lucknow Corridor,0,Wed,Rain,Darkness - lights lit,High,Urban Road,30.0,2,2.0,0,High,-1.622781059116992
A008638,19.204548,73.011987,Maharashtra,Thane,17,Sat,Clear,Daylight,Medium,Urban Road,30.0,4,1.0,0,Low,-1.8477281160293915
A008639,16.216506,79.876065,Various,Rural Area,9,Thu,Clear,Daylight,Medium,Rural Road,80.0,2,1.0,0,High,1.1619781031811187
A008640,10.996561,76.96245,Tamil Nadu,Coimbatore,17,Mon,Rain,Daylight,High,State Highway,100.0,4,2.0,0,High,0.8697322710460266
A008641,13.066422,80.242502,Tamil Nadu,Chennai,12,Fri,Clear,Daylight,Medium,,60.0,4,6.0,0,High,0.9415782747546714
A008642,22.706836,75.879886,Madhya Pradesh,Indore,21,Wed,Clear,Darkness - lights lit,Medium,Rural Road,80.0,3,4.0,0,Medium,2.3972536544378795
A008643,24.914795,81.510143,Various,Rural Area,20,Sun,Clear,Darkness - lights lit,Low,National Highway,120.0,3,3.0,0,Medium,-1.1058204549756037
A008644,15.491847,87.934485,Karnataka,Kolkata-Bengaluru Corridor,18,Wed,Rain,Darkness - lights lit,High,Urban Road,30.0,3,3.0,0,High,-2.291682976442559
A008645,27.385821,82.015319,Delhi,Delhi-Visakhapatnam Corridor,17,Thu,Clear,Daylight,High,Urban Road,50.0,3,0.0,0,Low,-0.26620097198714915
A008646,22.564464,88.358221,West Bengal,Kolkata,15,Sun,Clear,Daylight,Medium,Rural Road,40.0,6,2.0,0,Low,1.2447338720952907
A008647,21.857025,83.330493,Various,Rural Area,21,Sun,RAIN,Darkness - lights lit,Medium,Urban Road,40.0,4,0.0,0,Low,1.5959825941775097
A008648,23.033668,72.586838,Gujarat,Ahmedabad,7,Wed,Clear,Daylight,Medium,National Highway,,2,2.0,0,Medium,1.1853186248668928
A008649,26.821679,75.75292,Rajasthan,Jaipur,15,Fri,Clear,Daylight,Medium,Rural Road,,2,1.0,0,Low,-0.13701849668137223
A008650,26.87784,75.743913,Rajasthan,Jaipur,23,Thu,Clear,Darkness - lights lit,Medium,Urban Road,30.0,4,0.0,0,Low,-0.4641908360810444
A008651,19.206237,72.937975,Maharashtra,Thane,2,Tue,Clear,Darkness - lights lit,Medium,State Highway,60.0,2,3.0,0,High,0.31451377749353526
